nom_id;nom_sro;ad_code;ad_numero;ad_rep;ad_nomvoie;ad_nom_ld;ad_commune;ad_postal;ad_insee;x;y;ad_fantoir;ad_ban_id;ad_x_ban;ad_y_ban;ad_idpar;ad_x_parc;ad_y_parc;ad_nombat;ad_rivoli;ad_hexacle;ad_hexaclv;ad_nblhab;ad_nblpro;ad_nbprhab;ad_nbprpro;nb_prises_totale;potentiel_ftte;ad_comment;ad_racc;ad_itypeim;ad_imneuf;ad_idatimn;ad_prop;ad_gest;ad_idatsgn;ad_iaccgst;ad_isole;statut;cas_particuliers;ad_creadat;ad_majdate;ad_majsrc;ad_abddate;ad_abdsrc;nom_pro;typologie_pro;ad_typzone;ad_geolqlt;ad_geolsrc;geom
21952;N070GAY_S01H;AD700BH0045114;2;B;Rue Vergy;;Gray;70100;70279;895303.889344052;6708814.03307001;0610;ADRNIVX_0000000339679451;895302.317214247;6708822.19039432;2018700279000AH0110;895300.484793316;6708823.70396863;;;;;1;0;1;0;1;0;;7;P;;;;;;;f;E;;2018-06-18 00:00:00;;;;;;;;;;01010000206A080000821A58C78F522B41B2D11D8293975941
19547;N070GAY_S01H;AD700BH0045115;2;;RUE VERGY;;Gray;70100;70279;895292.49408819;6708853.02190036;;;;;2018700279000AH0108;895297.482221703;6708848.06216303;;;;;1;0;1;0;1;0;;7;P;;;;;;;f;E;Adresse a creer (manque BAN);2018-06-18 00:00:00;;;;;;;;;;01010000206A0800009220F9FC78522B41C3D066419D975941
21728;N070GAY_S01H;AD700BH0045116;2;;Rue Vergy;;Gray;70100;70279;895258.20285284;6708847.03624758;0610;ADRNIVX_0000000278283449;895250.302247013;6708833.48676424;2018700279000AH0109;895268.172889866;6708845.23102646;;;;;1;0;1;0;1;0;;2;P;;;;;;;f;E;;2018-06-18 00:00:00;;;;;;;;;;01010000206A080000D053DC6734522B4162E151C29B975941
22075;N070GAY_S01H;AD700BH0045117;5;;Quai Vergy;;Gray;70100;70279;895348.749835308;6708824.73987785;0600;ADRNIVX_0000000278283447;895350.035276897;6708792.52492397;2018700279000AH0013;895358.636730305;6708849.03014061;;;;;0;1;0;1;1;1;;7;P;;;;;;;f;E;;2018-06-18 00:00:00;;;;;USINE;Entreprises;;;;01010000206A080000DB69EA7FE9522B41A3285A2F96975941
21705;N070GAY_S01H;AD700BH0045118;7;;Quai Vergy;;Gray;70100;70279;895390.19482571;6708809.57864126;0600;ADRNIVX_0000000358328258;895443.009768479;6708808.13963264;2018700279000AH0015;895404.58144769;6708828.12331836;;;;;5;0;5;0;5;0;;2;I;;;;;;;f;E;;2018-06-18 00:00:00;;;;;;;;;;01010000206A0800000B32C0633C532B415575086592975941
;N070GAY_S01H;AD700BH0045119;7;B;Quai Vergy;;Gray;70100;70279;895374.077165864;6708843.91706331;0340;ADRNIVX_0000000278285344;895492.022555405;6708867.54805736;2018700279000AH0015;895404.58144769;6708828.12331836;;;;;1;0;1;0;1;0;;2;P;;;;;;;f;C;;2018-06-18 00:00:00;;;;;;;;;;01010000206A080000B94882271C532B41542AB1FA9A975941
;N070GAY_S01H;AD700BH0045120;7;B;Quai Vergy;;Gray;70100;70279;895391.632871351;6708847.40964065;0340;ADRNIVX_0000000278285344;895492.022555405;6708867.54805736;2018700279000AH0015;895404.58144769;6708828.12331836;;;;;1;0;1;0;1;0;;2;P;;;;;;;f;C;;2018-06-18 00:00:00;;;;;;;;;;01010000206A080000B9B607443F532B416C8D37DA9B975941
;N070GAY_S01H;AD700BH0045121;8;;Quai Vergy;;Gray;70100;70279;895521.530593806;6708836.61419793;0600;ADRNIVX_0000000278283333;895520.880391166;6708819.92473384;2018700279000AH0020;895515.042287636;6708844.12835361;;;;;0;1;0;1;1;1;;1;P;;;;;;;f;C;;2018-06-18 00:00:00;;;;;UNF;Entreprises;;;;01010000206A080000C9FDA90F43542B41D5044F2799975941
1306;N070GAY_S01F;AD700BF0045122;9;;Avenue Charles Couyba;;Arc-lès-Gray;70100;70026;895144.342933105;6708996.73939635;0060;ADRNIVX_0000000278282513;895125.407932116;6708981.88340562;2018700026000AW0238;895151.082396751;6708990.32434822;;;;;1;0;1;0;1;0;;7;P;;;;;;;f;E;;2018-06-18 00:00:00;;;;;;;;;;01010000206A0800008CED94AF50512B411045522FC1975941
1303;N070GAY_S01H;AD700BH0045123;11;;AV  CHARLES COUYBA;;Arc-lès-Gray;70100;70026;895187.877269549;6708977.27230251;;;;;2018700026000AW0241;895194.77459968;6708979.52559075;;;;;1;0;1;0;1;0;;7;P;;;;;;;f;E;Adresse a creer (manque BAN);2018-06-18 00:00:00;;;;;;;;;;01010000206A0800006C7929C1A7512B4187676D51BC975941
19277;N070GAY_S01H;AD700BH0045124;2;B;QUAI VILLENEUVE;;Gray;70100;70279;895074.780255267;6708794.76987315;;;;;2018700279000AE0537;895065.612583456;6708791.33091017;;;;;2;0;2;0;2;0;;7;P;;;;;;;f;E;Adresse a creer (manque BAN);2018-06-18 00:00:00;;;;;;;;;;01010000206A0800004D9E7D8FC5502B410C9A45B18E975941
19573;N070GAY_S01H;AD700BH0045125;2;;QUAI VILLENEUVE;;Gray;70100;70279;895058.783554949;6708799.46927962;;;;;2018700279000AE0537;895065.612583456;6708791.33091017;;;;;1;0;1;0;1;0;;7;P;;;;;;;f;E;Adresse a creer (manque BAN);2018-06-18 00:00:00;;;;;;;;;;01010000206A080000401D2E91A5502B4167AD08DE8F975941
19205;N070GAY_S01H;AD700BH0045126;2;;QUAI VILLENEUVE;;Gray;70100;70279;895060.95756865;6708785.2045979;;;;;2018700279000AE0537;895065.612583456;6708791.33091017;;;;;5;0;5;0;5;0;;2;I;;;;;;;f;E;Adresse a creer (manque BAN);2018-06-18 00:00:00;;;;;;;;;;01010000206A080000287046EAA9502B41CC21184D8C975941
19270;N070GAY_S01H;AD700BH0045127;1;;QUAI VILLENEUVE;;Gray;70100;70279;895082.721035136;6708816.92915088;;;;;2018700279000AE0405;895082.673669165;6708827.45772094;;;;;1;0;1;0;1;0;;2;P;;;;;;;f;E;Adresse a creer (manque BAN);2018-06-18 00:00:00;;;;;;;;;;01010000206A08000070842B71D5502B414535773B94975941
57020;N070GAY_S01B;AD700BB0045128;3;;Rue de la Prairie;;Vereux;70180;70546;899644.91371755;6716546.13419756;0168;ADRNIVX_0000000278273778;899636.698549688;6716548.77437888;;;;;;;;1;0;1;0;1;0;;7;P;;;;;;;f;E;;2018-06-18 00:00:00;;;;;;;;;;01010000206A08000067C9D2D379742B415EB19688209F5941
57048;N070GAY_S01B;AD700BB0045129;4;;RUE MOTTEY;;Vereux;70180;70546;899659.246909462;6716548.68232057;;;;;;;;;;;;1;0;1;0;1;0;;1;P;;;;;;;f;E;Adresse a creer (manque BAN);2018-06-18 00:00:00;;;;;;;;;;01010000206A080000C4EA6A7E96742B41E323AB2B219F5941
57006;N070GAY_S01B;AD700BB0045130;2;;Rue de la Prairie;;Vereux;70180;70546;899631.854587141;6716499.94946807;0168;ADRNIVX_0000000278273775;899642.107433417;6716508.82918616;;;;;;;;1;0;1;0;1;0;;1;P;;;;;;;f;E;;2018-06-18 00:00:00;;;;;;;;;;01010000206A0800001E728CB55F742B41B415C4FC149F5941
57007;N070GAY_S01B;AD700BB0045131;4;;Rue de la Prairie;;Vereux;70180;70546;899636.950833154;6716485.29776078;0168;ADRNIVX_0000000278273779;899644.727030226;6716502.58140094;;;;;;;;1;0;1;0;1;0;;1;P;;;;;;;f;E;;2018-06-18 00:00:00;;;;;;;;;;01010000206A0800006C9AD3E669742B4138830E53119F5941
57008;N070GAY_S01B;AD700BB0045132;6;;Rue de la Prairie;;Vereux;70180;70546;899641.728563792;6716472.23863037;0168;ADRNIVX_0000000278273782;899647.403184849;6716496.89129381;;;;;;;;3;0;3;0;3;0;;1;I;;;;;;;f;E;;2018-06-18 00:00:00;;;;;;;;;;01010000206A0800003650067573742B414FB8450F0E9F5941
57071;N070GAY_S01B;AD700BB0045133;11;B;Rue de la Prairie;;Vereux;70180;70546;899673.580101375;6716487.20885303;0168;ADRNIVX_0000000278273788;899676.100038495;6716463.06446563;;;;;;;;1;0;1;0;1;0;Aero-souterrain ENEDIS;9;P;;;;;;;f;E;;2018-06-18 00:00:00;;;;;;;;;;01010000206A080000210C0329B3742B411BD95DCD119F5941
2566;N070GAY_S01E;AD700BE0045134;7;;Avenue Jean Jaurès;;Arc-lès-Gray;70100;70026;894795.227863003;6709701.48246699;0200;ADRNIVX_0000000278281992;894807.530027711;6709705.37625918;2018700026000AB0140;894796.998609018;6709700.15825552;;;;;1;0;1;0;1;0;;1;P;;;;;;;f;E;;2018-06-18 00:00:00;;;;;;;;;;01010000206A080000A175AA74964E2B4139BDE05E71985941
56934;N070GAY_S01B;AD700BB0045135;15;;Rue de la Prairie;;Vereux;70180;70546;899689.18735479;6716458.54246921;0168;ADRNIVX_0000000278273792;899679.080831305;6716457.2734591;;;;;;;;1;0;1;0;1;0;;1;P;;;;;;;f;E;;2018-06-18 00:00:00;;;;;;;;;;01010000206A08000092F7EC5FD2742B41C4D0B7A20A9F5941
57016;N070GAY_S01B;AD700BB0045136;17;;Rue de la Prairie;;Vereux;70180;70546;899710.209369595;6716414.58734734;0168;ADRNIVX_0000000278273794;899701.634323499;6716413.56971103;;;;;;;;1;0;1;0;1;0;;1;P;;;;;;;f;E;;2018-06-18 00:00:00;;;;;;;;;;01010000206A080000D67D326BFC742B414F1997A5FF9E5941
57011;N070GAY_S01B;AD700BB0045137;8;;Rue de la Prairie;;Vereux;70180;70546;899644.595202174;6716463.63871522;0168;ADRNIVX_0000000278273784;899661.924011955;6716470.36873938;;;;;;;;1;0;1;0;1;0;;1;P;;;;;;;f;E;;2018-06-18 00:00:00;;;;;;;;;;01010000206A080000E256BE3079742B41CEB5E0E80B9F5941
57070;N070GAY_S01B;AD700BB0045138;10;;Rue de la Prairie;;Vereux;70180;70546;899648.098871308;6716449.62403868;0168;ADRNIVX_0000000278273786;899667.52498603;6716460.5530731;;;;;;;;1;0;1;0;1;0;;1;P;;;;;;;f;E;;2018-06-18 00:00:00;;;;;;;;;;01010000206A08000098429F3280742B41F33FF067089F5941
;N070GAY_S01B;AD700BB0045139;12;;Rue de la Prairie;;Vereux;70180;70546;899661.476517093;6716441.34263891;0168;ADRNIVX_0000000278273789;899709.609063259;6716375.71165313;;;;;;;;1;0;1;0;1;0;;1;P;;;;;;;f;C;;2018-06-18 00:00:00;;;;;;;;;;01010000206A080000670CFAF39A742B41C3CBED55069F5941
57025;N070GAY_S01B;AD700BB0045140;14;;Rue de la Prairie;;Vereux;70180;70546;899664.980186227;6716433.06123914;0168;ADRNIVX_0000000278273791;899677.369381866;6716440.98726938;;;;;;;;1;0;1;0;1;0;;2;P;;;;;;;f;E;;2018-06-18 00:00:00;;;;;;;;;;01010000206A0800001DF8DAF5A1742B419357EB43049F5941
57054;N070GAY_S01B;AD700BB0045141;16;;Rue de la Prairie;;Vereux;70180;70546;899671.350493744;6716412.67625509;0168;ADRNIVX_0000000278273793;899691.292473838;6716414.33353343;;;;;;;;1;0;1;0;1;0;;1;P;;;;;;;f;E;;2018-06-18 00:00:00;;;;;;;;;;01010000206A0800007FEA73B3AE742B416CC3472BFF9E5941
57013;N070GAY_S01B;AD700BB0045142;18;;Rue de la Prairie;;Vereux;70180;70546;899755.120037587;6716337.50662639;0168;ADRNIVX_0000000278273795;899728.027769392;6716338.53827864;;;;;;;;0;3;0;1;1;1;;7;I;;;;;;;f;E;;2018-06-18 00:00:00;;;;;"";Entreprises;;;;01010000206A0800000A91753D56752B411A916C60EC9E5941
56932;N070GAY_S01B;AD700BB0045143;22;;Rue de la Prairie;;Vereux;70180;70546;899767.143993024;6716202.21722051;0168;ADRNIVX_0000000278274095;899788.890978383;6716187.96935437;;;;;;;;1;0;1;0;1;0;;1;P;;;;;;;f;E;;2018-06-18 00:00:00;;;;;;;;;;01010000206A0800002374B9496E752B41DAF0E68DCA9E5941
;N070GAY_S01B;AD700BB0045144;24;;Rue de la Prairie;;Vereux;70180;70546;899769.055085279;6716139.1511761;0168;ADRNIVX_0000000278274096;899796.532601284;6716137.65085218;;;;;;;;1;0;1;0;1;0;Aero-souterrain ENEDIS;9;P;;;;;;;f;C;;2018-06-18 00:00:00;;;;;;;;;;01010000206A0800004023341C72752B4180DEACC9BA9E5941
2035;N070GAY_S01E;AD700BE0045145;1;;Rue du Souvenir;;Arc-lès-Gray;70100;70026;894884.200741164;6709735.65866216;0360;ADRNIVX_0000000278282079;894859.832981122;6709696.53096167;2018700026000AR0122;894877.872488645;6709725.54550808;;;;;1;0;1;0;1;0;;1;P;;;;;;;f;E;;2018-06-18 00:00:00;;;;;;;;;;01010000206A080000BC8BC766484F2B41578527EA79985941
2072;N070GAY_S01E;AD700BE0045146;3;;Rue du Souvenir;;Arc-lès-Gray;70100;70026;894912.462245303;6709737.28490269;0360;ADRNIVX_0000000278281213;894865.49550171;6709762.96128944;2018700026000AR0009;894908.80074715;6709740.27890321;;;;;1;0;1;0;1;0;Aero-souterrain ENEDIS;9;P;;;;;;;f;E;;2018-06-18 00:00:00;;;;;;;;;;01010000206A080000956AABEC804F2B417ED83B527A985941
2071;N070GAY_S01E;AD700BE0045147;5;;Rue du Souvenir;;Arc-lès-Gray;70100;70026;894877.172607941;6709700.20172397;0360;ADRNIVX_0000000278282080;894883.966091174;6709709.99287815;2018700026000AR0010;894882.492364971;6709705.37058014;;;;;1;0;1;0;1;0;;1;P;;;;;;;f;E;;2018-06-18 00:00:00;;;;;;;;;;01010000206A0800006A1160583A4F2B41A30BE90C71985941
2070;N070GAY_S01E;AD700BE0045148;7;;Rue du Souvenir;;Arc-lès-Gray;70100;70026;894890.779374401;6709692.01598896;0360;ADRNIVX_0000000278282081;894887.791887668;6709680.66381309;2018700026000AR0011;894897.59448915;6709698.49141016;;;;;1;0;1;0;1;0;;1;P;;;;;;;f;E;;2018-06-18 00:00:00;;;;;;;;;;01010000206A0800005A290A8F554F2B4192F605016F985941
2406;N070GAY_S01E;AD700BE0045149;9;;Rue du Souvenir;;Arc-lès-Gray;70100;70026;894907.567116907;6709686.73402284;0360;ADRNIVX_0000000278282082;894907.108657333;6709673.18311308;2018700026000AR0015;894912.414047307;6709690.8820751;;;;;1;0;1;0;1;0;;1;P;;;;;;;f;E;;2018-06-18 00:00:00;;;;;;;;;;01010000206A080000AE255D22774F2B41F43AFAAE6D985941
1208;N070GAY_S01E;AD700BE0045150;11;;Rue du Souvenir;;Arc-lès-Gray;70100;70026;894927.823056917;6709682.73224654;0360;ADRNIVX_0000000278281865;894923.774249569;6709668.39428425;2018700026000AR0016;894929.955101589;6709684.43765576;;;;;1;0;1;0;1;0;;1;P;;;;;;;f;E;;2018-06-18 00:00:00;;;;;;;;;;01010000206A0800005CB767A59F4F2B419420DDAE6C985941
2031;N070GAY_S01E;AD700BE0045151;13;;Rue du Souvenir;;Arc-lès-Gray;70100;70026;894940.022659257;6709703.19512357;0360;ADRNIVX_0000000278281866;894913.671879857;6709670.73068434;2018700026000AR0160;894960.909088385;6709694.54875546;;;;;1;0;1;0;1;0;;1;P;;;;;;;f;E;;2018-06-18 00:00:00;;;;;;;;;;01010000206A0800007EFE990BB84F2B4197E77CCC71985941
2252;N070GAY_S01E;AD700BE0045152;13;;Rue Pierre Pezet;;Arc-lès-Gray;70100;70026;894730.743815601;6709722.4803876;0240;ADRNIVX_0000000278281209;894735.66991841;6709715.2486904;2018700026000AP0013;894729.329148217;6709724.56105309;;;;;1;0;1;0;1;0;;7;P;;;;;;;f;E;;2018-06-18 00:00:00;;;;;;;;;;01010000206A0800000366D57C154E2B41A1ABBE9E76985941
2335;N070GAY_S01E;AD700BE0045153;12;;Rue Pierre Pezet;;Arc-lès-Gray;70100;70026;894740.925494161;6709679.53875178;0240;ADRNIVX_0000000311269584;894751.178969602;6709651.40148306;2018700026000AB0126;894745.620997375;6709664.84786339;;;;;1;1;1;1;2;0;;7;P;;;;;;;f;E;;2018-06-18 00:00:00;;;;;PLOMBIER;Artisans ou libérales;;;;01010000206A080000E45EDAD9294E2B41C1E87AE26B985941
2565;N070GAY_S01E;AD700BE0045154;5;;Avenue Jean Jaurès;;Arc-lès-Gray;70100;70026;894825.565844537;6709642.418787;0200;ADRNIVX_0000000278281991;894836.194992622;6709651.85254001;2018700026000AB0142;894817.487429394;6709632.1866462;;;;;1;0;1;0;1;0;;1;P;;;;;;;f;E;;2018-06-18 00:00:00;;;;;;;;;;01010000206A0800000860B621D34E2B410168CD9A62985941
18362;N070GAY_S01H;AD700BH0045155;2;;Quai de l'Écluse;;Gray;70100;70279;895179.409985821;6708759.72043446;0144;ADRNIVX_0000000354866212;895172.817558097;6708761.69761102;2018700279000AE0442;895175.074059282;6708759.83617334;;;;;2;1;2;1;3;1;;2;I;;;;;;;f;E;;2018-06-18 00:00:00;;;;;RANDSTAD;Entreprises;;;;01010000206A08000057A9E9D196512B4124991BEE85975941
19570;N070GAY_S01H;AD700BH0045156;8;;Rue de Paris;;Gray;70100;70279;895180.90462174;6708855.55434297;0390;ADRNIVX_0000000278283406;895175.215500405;6708840.24725859;2018700279000AH0072;895197.933387922;6708850.51774406;;;;;2;3;2;3;5;2;;2;I;;;;;;;f;E;;2018-06-18 00:00:00;;;;;"GRAY PIECES AUTO;Grainterie Peche;ARCHITECTE";"Entreprises;Entreprises;Artisans ou libérales";;;;01010000206A080000AC942ACF99512B41F05A7AE39D975941
18192;N070GAY_S01H;AD700BH0045157;6;;Rue de Paris;;Gray;70100;70279;895202.184436217;6708806.57409433;0390;ADRNIVX_0000000278283404;895187.075868992;6708798.1777412;2018700279000AH0051;895209.017007819;6708807.33384067;;;;;6;1;6;1;7;0;;2;I;;;;;;;f;E;;2018-06-18 00:00:00;;;;;MEDECIN;Artisans ou libérales;;;;01010000206A080000806C6E5EC4512B4126F6BDA491975941
1299;N070GAY_S01H;AD700BH0045158;11;B;AV  CHARLES COUYBA;;Arc-lès-Gray;70100;70026;895193.586547373;6708944.41490883;;;;;2018700026000AW0362;895195.466068858;6708953.97769779;;;;;0;1;0;1;1;1;;7;P;;;;;;;f;E;Adresse a creer (manque BAN);2018-06-18 00:00:00;;;;;ALU/PVC;Entreprises;;;;01010000206A080000F4EF4F2CB3512B41C0DD8D1AB4975941
17988;N070GAY_S01H;AD700BH0045159;1;;Rue Vergy;;Gray;70100;70279;895196.675835559;6708820.59671315;0610;ADRNIVX_0000000278283448;895212.297960248;6708819.90158876;2018700279000AH0072;895197.933387922;6708850.51774406;;;;;2;0;2;0;2;0;;2;P;;;;;;;f;E;;2018-06-18 00:00:00;;;;;;;;;;01010000206A0800004C1E075AB9512B415E8C302695975941
1989;N070GAY_S01E;AD700BE0045160;3;BIS;Avenue Jean Jaurès;;Arc-lès-Gray;70100;70026;894810.027878339;6709605.98270293;0200;ADRNIVX_0000000278281990;894855.302814403;6709616.24416363;2018700026000AB0823;894829.098769871;6709607.31375023;;;;;1;0;1;0;1;0;;1;P;;;;;;;f;E;;2018-06-18 00:00:00;;;;;;;;;;01010000206A080000D811460EB44E2B41D69AE47E59985941
1988;N070GAY_S01E;AD700BE0045161;3;;Avenue Jean Jaurès;;Arc-lès-Gray;70100;70026;894852.173343516;6709587.4170972;0200;ADRNIVX_0000000326641737;894866.504752237;6709594.15920258;2018700026000AB0821;894856.629314373;6709583.75907453;;;;;1;0;1;0;1;0;;1;P;;;;;;;f;E;;2018-06-18 00:00:00;;;;;;;;;;01010000206A0800003A7BC058084F2B4172B8B1DA54985941
2732;N070GAY_S01E;AD700BE0045162;11;;Rue Pierre Pezet;;Arc-lès-Gray;70100;70026;894653.96040326;6709660.82739259;0240;ADRNIVX_0000000278282044;894674.999165002;6709641.23754996;2018700026000AB0030;894653.303792889;6709667.99989478;;;;;1;0;1;0;1;0;;7;P;;;;;;;f;E;;2018-06-18 00:00:00;;;;;;;;;;01010000206A080000DFF9B9EB7B4D2B410E00F43467985941
2646;N070GAY_S01E;AD700BE0045163;1;;Avenue Jean Jaurès;;Arc-lès-Gray;70100;70026;894909.582298577;6709491.40199459;0200;ADRNIVX_0000000278281864;894918.029555115;6709498.70392707;2018700026000AB0155;894899.926613078;6709486.55889296;;;;;1;0;1;0;1;0;;1;P;;;;;;;f;E;;2018-06-18 00:00:00;;;;;;;;;;01010000206A080000020A232A7B4F2B418747BAD93C985941
2635;N070GAY_S01F;AD700BF0045164;1;;Place Aristide Briand;;Arc-lès-Gray;70100;70026;894947.418980143;6709424.95652986;0015;ADRNIVX_0000000278281848;894946.321034628;6709406.04409674;2018700026000AB0161;894933.500029184;6709435.136545;;;;;3;0;3;0;3;0;;2;I;;;;;;;f;E;;2018-06-18 00:00:00;;;;;;;;;;01010000206A080000B49084D6C64F2B4107C9373D2C985941
1591;N070GAY_S01F;AD700BF0045165;19;;Rue Bec;;Arc-lès-Gray;70100;70026;894891.899122575;6709423.13655516;0040;ADRNIVX_0000000278281915;894884.676584838;6709416.91666124;2018700026000AB0159;894886.380764546;6709429.37031976;;;;;3;0;3;0;3;0;;2;I;;;;;;;f;E;;2018-06-18 00:00:00;;;;;;;;;;01010000206A08000051CB59CC574F2B41DF51BDC82B985941
56947;N070GAY_S01B;AD700BB0045166;2;;Rue de la Gare;;Vereux;70180;70546;899577.945859782;6716577.74684861;0071;ADRNIVX_0000000278273734;899584.608211384;6716557.24990589;;;;;;;;1;0;1;0;1;0;;1;P;;;;;;;f;E;;2018-06-18 00:00:00;;;;;;;;;;01010000206A080000BCBB47E4F3732B411C5ECC6F289F5941
57003;N070GAY_S01B;AD700BB0045167;3;;Rue de la Gare;;Vereux;70180;70546;899588.934640248;6716538.80834391;0071;ADRNIVX_0000000278273735;899593.083205263;6716551.53234057;;;;;;;;1;0;1;0;1;0;;1;P;;;;;;;f;E;;2018-06-18 00:00:00;;;;;;;;;;01010000206A080000A92A89DE09742B411DE8BBB31E9F5941
57059;N070GAY_S01B;AD700BB0045168;5;;Rue de la Tour;;Vereux;70180;70546;899440.506475112;6716980.27065481;0208;ADRNIVX_0000000278273510;899447.901603366;6716979.93780557;;;;;;;;1;0;1;0;1;0;;1;P;;;;;;;f;E;;2018-06-18 00:00:00;;;;;;;;;;01010000206A080000B6B45003E1722B41916852118D9F5941
57062;N070GAY_S01B;AD700BB0045169;7;;Rue de la Tour;;Vereux;70180;70546;899425.536252448;6717022.6331998;0208;ADRNIVX_0000000278273511;899434.732291101;6717017.84409688;;;;;;;;1;0;1;0;1;0;;1;P;;;;;;;f;E;;2018-06-18 00:00:00;;;;;;;;;;01010000206A0800004FAE8F12C3722B41735886A8979F5941
1285;N070GAY_S01F;AD700BF0045170;20;;Rue Bec;;Arc-lès-Gray;70100;70026;894921.279016224;6709387.12138759;0040;ADRNIVX_0000000278281855;894922.508707744;6709394.25972744;2018700026000AW0043;894916.41942316;6709385.11509303;;;;;2;0;2;0;2;0;;7;P;;;;;;;f;E;;2018-06-18 00:00:00;;;;;;;;;;01010000206A080000EE36DB8E924F2B4178D0C4C722985941
;N070GAY_S01B;AD700BB0045171;10;;Rue de la Gare;;Vereux;70180;70546;899326.383753409;6716580.02939162;0071;ADRNIVX_0000000278273747;899347.119287292;6716593.06880509;;;;;;;;1;0;1;0;1;0;;7;P;;;;;;;f;C;;2018-06-15 00:00:00;;;;;;;;;;01010000206A080000AC537BC4FC712B41628DE101299F5941
57038;N070GAY_S01B;AD700BB0045172;6;A;Rue de la Gare;;Vereux;70180;70546;899358.761203887;6716554.76931422;0071;ADRNIVX_0000000278273741;899350.807464466;6716552.73218337;;;;;;;;1;0;1;0;1;0;;7;P;;;;;;;f;E;;2018-06-14 00:00:00;;;;;;;;;;01010000206A0800001284BC853D722B41BB713CB1229F5941
57038;N070GAY_S01B;AD700BB0045173;6;B;Rue de la Gare;;Vereux;70180;70546;899358.006557194;6716568.67699734;0071;ADRNIVX_0000000278273742;899350.317218323;6716560.60773196;;;;;;;;1;0;1;0;1;0;;7;P;;;;;;;f;E;;2018-06-18 00:00:00;;;;;;;;;;01010000206A080000E8765B033C722B41ABEC532B269F5941
;N070GAY_S01B;AD700BB0045174;12;;Rue de la Gare;;Vereux;70180;70546;899357.638361486;6716587.82317414;0071;ADRNIVX_0000000278273749;899309.934696299;6716570.25673072;;;;;;;;1;0;1;0;1;0;;7;P;;;;;;;f;C;;2018-06-18 00:00:00;;;;;;;;;;01010000206A0800001251D7463B722B4199E2AEF42A9F5941
;N070GAY_S01B;AD700BB0045175;14;;Rue de la Gare;;Vereux;70180;70546;899353.588208702;6716620.96078783;0071;ADRNIVX_0000000278273751;899343.504315004;6716602.06217767;;;;;;;;1;0;1;0;1;0;;7;P;;;;;;;f;C;;2018-06-18 00:00:00;;;;;;;;;;01010000206A080000E2B0292D33722B413E8C7D3D339F5941
;N070GAY_S01B;AD700BB0045176;16;;Rue de la Gare;;Vereux;70180;70546;899325.973530628;6716618.38341788;0071;ADRNIVX_0000000278273753;899333.122548367;6716606.27107673;;;;;;;;1;0;1;0;1;0;;7;P;;;;;;;f;C;;2018-06-18 00:00:00;;;;;;;;;;01010000206A0800003E9B72F2FB712B4123EB8998329F5941
;N070GAY_S01B;AD700BB0045177;18;;Rue de la Gare;;Vereux;70180;70546;899304.249983876;6716601.44641533;0071;ADRNIVX_0000000278273755;899322.979283136;6716603.3740782;;;;;;;;1;0;1;0;1;0;;7;P;;;;;;;f;C;;2018-06-18 00:00:00;;;;;;;;;;01010000206A080000F7E2FD7FD0712B419611925C2E9F5941
;N070GAY_S01B;AD700BB0045178;20;;Rue de la Gare;;Vereux;70180;70546;899287.681177031;6716583.40482565;0071;ADRNIVX_0000000278273757;899293.008869975;6716560.79633977;;;;;;;;1;0;1;0;1;0;;7;P;;;;;;;f;C;;2018-06-18 00:00:00;;;;;;;;;;01010000206A080000613CC35CAF712B41D8A9E8D9299F5941
;N070GAY_S01B;AD700BB0045179;22;;Rue de la Gare;;Vereux;70180;70546;899265.589434572;6716553.58097333;0071;ADRNIVX_0000000278273759;899279.825255955;6716540.79069027;;;;;;;;1;0;1;0;1;0;;7;P;;;;;;;f;C;;2018-06-18 00:00:00;;;;;;;;;;01010000206A080000445ECA2D83712B41C3AA2E65229F5941
;N070GAY_S01B;AD700BB0045180;24;;Rue de la Gare;;Vereux;70180;70546;899300.199831092;6716525.96629526;0071;ADRNIVX_0000000278273760;899308.912129586;6716510.976823;;;;;;;;1;0;1;0;1;0;;7;P;;;;;;;f;C;;2018-06-18 00:00:00;;;;;;;;;;01010000206A080000C7425066C8712B410FC8D77D1B9F5941
;N070GAY_S01B;AD700BB0045181;26;;Rue de la Gare;;Vereux;70180;70546;899229.138059514;6716487.30574595;0071;ADRNIVX_0000000339683080;899231.036743549;6716466.56969689;;;;;;;;1;0;1;0;1;0;;7;P;;;;;;;f;C;;2018-06-18 00:00:00;;;;;;;;;;01010000206A08000094BCAF463A712B41795791D3119F5941
;N070GAY_S01B;AD700BB0045182;28;;Rue de la Gare;;Vereux;70180;70546;899207.414512762;6716470.3687434;0071;ADRNIVX_0000000339683081;899223.588298731;6716459.65054862;;;;;;;;1;0;1;0;1;0;;7;P;;;;;;;f;C;;2018-06-18 00:00:00;;;;;;;;;;01010000206A0800004D043BD40E712B41EB7D99970D9F5941
;N070GAY_S01F;AD700BF0045183;2;;Avenue Jean Jaurès;;Arc-lès-Gray;70100;70026;894994.244686362;6709421.24038154;0200;ADRNIVX_0000000278281988;894937.168581312;6709496.66377718;2018700026000AR0240;895006.653321753;6709423.20500349;;;;;0;1;0;1;1;1;;7;P;;;;;;;f;C;;2018-06-18 00:00:00;;;;;JOHN DEERE;Entreprises;;;;01010000206A080000E887477D24502B413D69624F2B985941
